0,11
1,11
2,12
3,13
4,16
5,8
6,9
7,10
8,9
9,10
10,8
11,8
12,10
13,11
14,11
15,8
16,10
17,10
18,10
19,10
20,12
21,13
22,14
23,14
24,8
25,12
26,8
27,13
28,12
29,14
30,10
31,13
32,11
33,14
34,10
35,12
36,13
37,14
38,10
39,13
40,14
41,14
42,8
43,12
44,12
45,14
46,11
47,13
48,13
49,14
50,9
51,13
52,12
53,14
54,10
55,12
56,13
57,15
58,13
59,18
60,18
61,20
62,13
63,19
64,18
65,19
66,14
67,19
68,19
69,20
70,15
71,20
72,19
73,21
74,13
75,18
76,18
77,21
78,16
79,19
80,21
81,24
82,17
83,22
84,23
85,25
86,17
87,22
88,21
89,23
90,22
91,30
92,32
93,33
94,17
95,28
96,13
97,21
98,15
99,16
100,19
101,15
102,19
103,14
104,15
105,16
106,14
107,19
108,12
109,17
110,20
111,13
112,11
113,20
114,13
115,13
116,15
117,22
118,15
119,17
120,15
121,20
122,13
123,17
124,19
125,13
126,14
127,12
128,18
129,12
130,14
131,17
132,13
133,15
134,14
135,18
136,16
137,14
138,19
139,14
140,15
141,13
142,17
143,16
144,14
145,17
146,14
147,17
148,15
149,17
150,19
151,16
152,20
153,12
154,15
155,22
156,15
157,18
158,17
159,19
160,13
161,16
162,18
163,16
164,20
165,15
166,17
167,23
168,15
169,16
170,14
171,19
172,12
173,14
174,20
175,16
176,14
177,19
178,16
179,19
180,22
181,14
182,19
183,22
184,17
185,17
186,20
187,17
188,19
189,16
190,17
191,22
192,16
193,18
194,13
195,21
196,14
197,17
198,17
199,17
200,14
201,20
202,18
203,24
204,22
205,23
206,25
207,26
208,29
209,27
210,27
211,29
212,27
213,28
214,27
215,25
216,26
217,27
218,29
219,34
220,35
221,37
222,33
223,36
224,35
225,36
226,38
227,31
228,33
229,23
230,17
231,23
232,16
233,18
234,18
235,17
236,16
237,17
238,21
239,17
240,19
241,21
242,21
243,19
244,21
245,20
246,18
247,18
248,18
249,18
250,18
251,19
252,18
253,19
254,18
255,19
256,18
257,20
258,19
259,19
260,18
261,19
262,18
263,19
264,19
265,22
266,23
267,24
268,23
269,24
270,23
271,22
272,21
273,21
274,20
275,20
276,19
277,20
278,19
279,20
280,19
281,20
282,20
283,22
284,21
285,22
286,21
287,21
288,19
289,20
290,20
291,21
292,21
293,24
294,22
295,29
296,30
297,31
298,30
299,27
300,34
301,30
302,31
303,29
304,28
305,33
306,32
307,33
308,34
309,34
310,36
311,39
312,43
313,44
314,41
315,46
316,37
317,31
318,30
319,25
320,33
321,32
322,31
323,32
324,27
325,32
326,31
327,31
328,35
329,33
330,39
331,35
332,35
333,30
334,25
335,31
336,22
337,20
338,20
339,18
340,24
341,20
342,21
343,17
344,21
345,27
346,18
347,25
348,17
349,21
350,21
351,21
352,18
353,25
354,22
355,24
356,16
357,21
358,26
359,19
360,25
361,17
362,21
363,26
364,19
365,23
366,23
367,27
368,20
369,28
370,33
371,28
372,38
373,27
374,37
375,42
376,29
377,37
378,34
379,39
380,30
381,37
382,46
383,37
384,50
385,36
386,40
387,37
388,23
389,29
390,20
391,20
392,29
393,19
394,22
395,18
396,26
397,18
398,24
399,27
400,18
401,23
402,21
403,24
404,16
405,20
406,29
407,24
408,22
409,22
410,25
411,23
412,26
413,28
414,28
415,28
416,27
417,24
418,24
419,24
420,23
421,24
422,24
423,23
424,23
425,24
426,23
427,24
428,25
429,24
430,25
431,28
432,29
433,32
434,38
435,43
436,42
437,42
438,43
439,39
440,36
441,38
442,40
443,39
444,41
445,44
446,46
447,43
448,40
449,36
450,30
451,25
452,25
453,23
454,24
455,25
456,24
457,24
458,25
459,24
460,25
461,25
462,25
463,25
464,25
465,23
466,24
467,25
468,24
469,24
470,25
471,25
472,24
473,25
474,26
475,26
476,25
477,26
478,27
479,25
480,25
481,26
482,26
483,26
484,26
485,26
486,25
487,25
488,24
489,26
490,29
491,34
492,35
493,39
494,41
495,41
496,38
497,41
498,40
499,41
500,43
501,43
502,42
503,48
504,49
505,45
506,42
507,41
508,31
509,26
510,26
511,27
512,26
513,26
514,33
515,25
516,36
517,31
518,34
519,18
520,26
521,34
522,26
523,23
524,17
525,27
526,33
527,20
528,27
529,25
530,25
531,26
532,27
533,29
534,17
535,29
536,31
537,22
538,31
539,26
540,21
541,31
542,30
543,33
544,32
545,36
546,42
547,36
548,48
549,44
550,48
551,45
552,40
553,43
554,45
555,47
556,57
557,33
558,53
559,50
560,24
561,27
562,24
563,29
564,26
565,26
566,23
567,32
568,23
569,28
570,28
571,18
572,29
573,40
574,27
575,37
576,30
577,33
578,31
579,26
580,34
581,29
582,30
583,23
584,31
585,28
586,24
587,34
588,26
589,23
590,31
591,28
592,33
593,35
594,36
595,44
596,44
597,44
598,45
599,41
600,52
601,51
602,50
603,59
604,53
605,63
606,50
607,46
608,26
609,39
610,31
611,24
612,35
613,23
614,30
615,23
616,33
617,23
618,29
619,31
620,22
621,29
622,25
623,29
624,20
625,26
626,36
627,23
628,34
629,24
630,24
631,33
632,27
633,26
634,34
635,30
636,32
637,30
638,28
639,38
640,37
641,41
642,44
643,40
644,51
645,47
646,47
647,48
648,45
649,55
650,58
651,54
652,50
653,39
654,49
655,31
656,33
657,32
658,28
659,36
660,29
661,30
662,20
663,28
664,41
665,29
666,24
667,34
668,31
669,25
670,34
671,25
672,33
673,29
674,24
675,34
676,27
677,29
678,28
679,30
680,30
681,32
682,35
683,39
684,45
685,54
686,57
687,61
688,62
689,59
690,55
691,53
692,55
693,56
694,53
695,47
696,46
697,37
698,31
699,30
700,30
701,32
702,33
703,33
704,33
705,35
706,31
707,31
708,31
709,32
710,32
711,35
712,36
713,37
714,37
715,34
716,32
717,31
718,31
719,31
720,31
721,32
722,33
723,36
724,39
725,43
726,46
727,47
728,50
729,51
730,53
731,54
732,54
733,60
734,58
735,52
736,47
737,45
738,33
739,32
740,32
741,32
742,33
743,33
744,34
745,34
746,36
747,36
748,36
749,37
750,35
751,34
752,33
753,32
754,31
755,33
756,33
757,32
758,33
759,34
760,34
761,25
762,40
763,36
764,38
765,45
766,41
767,58
768,54
769,45
770,68
771,57
772,53
773,76
774,57
775,55
776,50
777,30
778,44
779,26
780,37
781,31
782,29
783,25
784,37
785,32
786,33
787,18
788,29
789,38
790,50
791,33
792,30
793,29
794,37
795,34
796,35
797,35
798,35
799,32
800,42
801,28
802,41
803,35
804,46
805,62
806,49
807,56
808,45
809,60
810,66
811,53
812,72
813,52
814,52
815,36
816,34
817,35
818,34
819,34
820,34
821,33
822,33
823,32
824,32
825,33
826,33
827,32
828,35
829,28
830,41
831,29
832,40
833,33
834,31
835,33
836,39
837,48
838,51
839,54
840,49
841,69
842,42
843,61
844,79
845,66
846,72
847,41
848,54
849,67
850,36
851,34
852,23
853,34
854,43
855,35
856,30
857,26
858,29
859,44
860,32
861,34
862,32
863,35
864,28
865,41
866,32
867,36
868,33
869,30
870,43
871,42
872,43
873,58
874,53
875,60
876,60
877,51
878,66
879,70
880,51
881,68
882,50
883,50
884,23
885,43
886,40
887,35
888,35
889,29
890,40
891,35
892,28
893,41
894,33
895,39
896,40
897,29
898,40
899,34
900,33
901,24
902,36
903,50
904,40
905,59
906,48
907,63
908,59
909,58
910,48
911,82
912,69
913,66
914,45
915,64
916,39
917,27
918,44
919,32
920,35
921,29
922,44
923,39
924,41
925,40
926,40
927,31
928,45
929,37
930,24
931,43
932,43
933,36
934,36
935,30
936,45
937,58
938,55
939,61
940,47
941,70
942,66
943,48
944,68
945,52
946,73
947,53
948,53
949,50
950,36
951,36
952,29
953,42
954,35
955,36
956,30
957,44
958,29
959,43
960,35
961,35
962,32
963,43
964,39
965,41
966,33
967,46
968,45
969,38
970,57
971,54
972,59
973,61
974,55
975,72
976,62
977,67
978,63
979,58
980,57
981,48
982,39
983,38
984,30
985,45
986,24
987,37
988,51
989,30
990,42
991,30
992,40
993,36
994,35
995,31
996,45
997,31
998,48
999,42
1000,49
1001,55
1002,80
1003,60
1004,79
1005,64
1006,65
1007,74
1008,65
1009,78
1010,61
1011,58
1012,26
1013,40
1014,56
1015,39
1016,35
1017,36
1018,37
1019,27
1020,41
1021,54
1022,36
1023,39
1024,37
1025,36
1026,36
1027,47
1028,39
1029,48
1030,55
1031,51
1032,67
1033,66
1034,66
1035,65
1036,63
1037,84
1038,68
1039,62
1040,36
1041,63
1042,39
1043,40
1044,41
1045,41
1046,36
1047,49
1048,40
1049,41
1050,41
1051,41
1052,45
1053,46
1054,45
1055,47
1056,44
1057,47
1058,41
1059,59
1060,51
1061,66
1062,63
1063,56
1064,77
1065,78
1066,81
1067,72
1068,55
1069,71
1070,42
1071,39
1072,39
1073,38
1074,42
1075,40
1076,43
1077,33
1078,47
1079,34
1080,47
1081,33
1082,45
1083,40
1084,38
1085,37
1086,54
1087,45
1088,67
1089,64
1090,59
1091,61
1092,83
1093,80
1094,65
1095,81
1096,57
1097,58
1098,30
1099,50
1100,39
1101,66
1102,40
1103,41
1104,35
1105,40
1106,47
1107,43
1108,42
1109,35
1110,40
1111,49
1112,42
1113,55
1114,54
1115,59
1116,66
1117,73
1118,62
1119,77
1120,89
1121,66
1122,70
1123,59
1124,64
1125,37
1126,44
1127,44
1128,29
1129,49
1130,37
1131,57
1132,47
1133,49
1134,31
1135,49
1136,56
1137,45
1138,43
1139,43
1140,52
1141,65
1142,58
1143,67
1144,78
1145,65
1146,79
1147,92
1148,68
1149,73
1150,62
1151,68
1152,40
1153,42
1154,53
1155,39
1156,39
1157,46
1158,40
1159,46
1160,36
1161,40
1162,54
1163,37
1164,43
1165,38
1166,50
1167,61
1168,53
1169,84
1170,71
1171,68
1172,72
1173,69
1174,92
1175,72
1176,59
1177,33
1178,80
1179,44
1180,45
1181,29
1182,48
1183,57
1184,42
1185,49
1186,42
1187,39
1188,50
1189,44
1190,41
1191,49
1192,55
1193,62
1194,68
1195,71
1196,87
1197,84
1198,75
1199,85
1200,69
1201,48
1202,83
1203,55
1204,50
1205,44
1206,45
1207,50
1208,41
1209,52
1210,44
1211,45
1212,45
1213,43
1214,48
1215,52
1216,41
1217,47
1218,48
1219,57
1220,59
1221,66
1222,73
1223,80
1224,89
1225,67
1226,85
1227,80
1228,56
1229,53
1230,68
1231,46
1232,44
1233,31
1234,56
1235,48
1236,47
1237,49
1238,49
1239,46
1240,51
1241,43
1242,54
1243,45
1244,64
1245,70
1246,63
1247,75
1248,72
1249,76
1250,66
1251,85
1252,98
1253,64
1254,65
1255,32
1256,48
1257,54
1258,47
1259,45
1260,34
1261,41
1262,40
1263,71
1264,44
1265,42
1266,48
1267,58
1268,50
1269,63
1270,59
1271,71
1272,55
1273,92
1274,74
1275,110
1276,85
1277,77
1278,49
1279,45
1280,74
1281,45
1282,45
1283,42
1284,54
1285,43
1286,57
1287,46
1288,35
1289,41
1290,48
1291,72
1292,53
1293,49
1294,61
1295,70
1296,90
1297,78
1298,94
1299,75
1300,84
1301,59
1302,70
1303,38
1304,46
1305,46
1306,48
1307,57
1308,40
1309,49
1310,49
1311,40
1312,43
1313,50
1314,51
1315,65
1316,73
1317,65
1318,81
1319,78
1320,91
1321,79
1322,75
1323,91
1324,67
1325,43
1326,68
1327,44
1328,47
1329,39
1330,47
1331,47
1332,48
1333,59
1334,48
1335,65
1336,62
1337,78
1338,90
1339,69
1340,85
1341,88
1342,67
1343,78
1344,93
1345,72
1346,91
1347,49
1348,48
1349,86
1350,42
1351,55
1352,42
1353,48
1354,48
1355,46
1356,48
1357,56
1358,42
1359,48
1360,51
1361,57
1362,61
1363,72
1364,77
1365,96
1366,75
1367,94
1368,89
1369,72
1370,85
1371,51
1372,56
1373,51
1374,41
1375,44
1376,52
1377,45
1378,57
1379,47
1380,44
1381,40
1382,47
1383,69
1384,51
1385,61
1386,58
1387,70
1388,78
1389,109
1390,84
1391,76
1392,88
1393,74
1394,52
1395,74
1396,45
1397,54
1398,43
1399,50
1400,55
1401,50
1402,56
1403,52
1404,58
1405,67
1406,49
1407,64
1408,63
1409,70
1410,65
1411,87
1412,97
1413,74
1414,80
1415,117
1416,67
1417,52
1418,71
1419,53
1420,43
1421,57
1422,45
1423,50
1424,41
1425,50
1426,52
1427,53
1428,66
1429,48
1430,64
1431,69
1432,69
1433,77
1434,96
1435,82
1436,107
1437,87
1438,64
1439,82
1440,42
1441,66
1442,44
1443,56
1444,43
1445,57
1446,46
1447,55
1448,42
1449,49
1450,51
1451,61
1452,71
1453,59
1454,76
1455,83
1456,73
1457,80
1458,101
1459,73
1460,95
1461,50
1462,81
1463,53
1464,46
1465,55
1466,56
1467,48
1468,58
1469,53
1470,54
1471,44
1472,53
1473,65
1474,53
1475,64
1476,63
1477,75
1478,100
1479,92
1480,121
1481,87
1482,108
1483,73
1484,50
1485,67
1486,48
1487,59
1488,44
1489,62
1490,52
1491,55
1492,42
1493,69
1494,53
1495,69
1496,48
1497,67
1498,82
1499,79
1500,90
1501,78
1502,118
1503,93
1504,68
1505,90
1506,44
1507,64
1508,51
1509,51
1510,39
1511,66
1512,43
1513,62
1514,39
1515,48
1516,49
1517,79
1518,65
1519,69
1520,82
1521,96
1522,87
1523,118
1524,86
1525,98
1526,55
1527,78
1528,60
1529,60
1530,65
1531,52
1532,63
1533,59
1534,50
1535,50
1536,51
1537,76
1538,85
1539,93
1540,121
1541,99
1542,117
1543,105
1544,103
1545,74
1546,88
1547,81
1548,73
1549,63
1550,50
1551,63
1552,56
1553,52
1554,49
1555,62
1556,45
1557,62
1558,65
1559,65
1560,73
1561,102
1562,90
1563,97
1564,98
1565,92
1566,78
1567,102
1568,73
1569,49
1570,66
1571,53
1572,58
1573,46
1574,51
1575,57
1576,57
1577,56
1578,73
1579,72
1580,70
1581,104
1582,89
1583,94
1584,91
1585,71
1586,96
1587,110
1588,61
1589,64
1590,37
1591,54
1592,60
1593,53
1594,47
1595,52
1596,46
1597,62
1598,81
1599,63
1600,74
1601,58
1602,92
1603,128
1604,106
1605,91
1606,63
1607,96
1608,60
1609,49
1610,61
1611,52
1612,56
1613,46
1614,58
1615,58
1616,62
1617,67
1618,60
1619,74
1620,84
1621,92
1622,97
1623,116
1624,81
1625,107
1626,79
1627,45
1628,70
1629,50
1630,64
1631,45
1632,62
1633,58
1634,50
1635,65
1636,46
1637,85
1638,66
1639,68
1640,85
1641,113
1642,84
1643,108
1644,85
1645,71
1646,72
1647,44
1648,56
1649,76
1650,54
1651,55
1652,47
1653,58
1654,59
1655,47
1656,83
1657,69
1658,86
1659,100
1660,103
1661,90
1662,117
1663,100
1664,77
1665,85
1666,57
1667,53
1668,72
1669,64
1670,46
1671,63
1672,50
1673,52
1674,63
1675,77
1676,72
1677,91
1678,98
1679,83
1680,112
1681,91
1682,65
1683,92
1684,64
1685,60
1686,57
1687,46
1688,67
1689,58
1690,57
1691,61
1692,79
1693,68
1694,92
1695,87
1696,94
1697,86
1698,109
1699,105
1700,101
1701,88
1702,61
1703,63
1704,55
1705,55
1706,52
1707,67
1708,49
1709,72
1710,51
1711,62
1712,86
1713,78
1714,88
1715,106
1716,104
1717,97
1718,114
1719,80
1720,98
1721,61
1722,52
1723,63
1724,41
1725,59
1726,70
1727,54
1728,48
1729,63
1730,91
1731,70
1732,86
1733,64
1734,110
1735,132
1736,105
1737,89
1738,50
1739,91
1740,64
1741,52
1742,65
1743,53
1744,59
1745,47
1746,61
1747,54
1748,78
1749,74
1750,78
1751,95
1752,99
1753,93
1754,128
1755,88
1756,104
1757,88
1758,54
1759,73
1760,55
1761,62
1762,50
1763,64
1764,53
1765,75
1766,61
1767,67
1768,86
1769,99
1770,89
1771,110
1772,93
1773,93
1774,68
1775,75
1776,48
1777,83
1778,56
1779,59
1780,53
1781,67
1782,58
1783,65
1784,58
1785,49
1786,71
1787,95
1788,83
1789,102
1790,105
1791,97
1792,78
1793,110
1794,79
1795,69
1796,59
1797,53
1798,57
1799,63
1800,58
1801,43
1802,73
1803,59
1804,94
1805,76
1806,84
1807,100
1808,111
1809,88
1810,123
1811,80
1812,80
1813,62
1814,46
1815,49
1816,81
1817,60
1818,53
1819,57
1820,80
1821,57
1822,80
1823,84
1824,84
1825,87
1826,103
1827,119
1828,98
1829,87
1830,44
1831,84
1832,98
1833,60
1834,71
1835,43
1836,62
1837,70
1838,83
1839,57
1840,81
1841,106
1842,98
1843,93
1844,114
1845,107
1846,95
1847,88
1848,58
1849,66
1850,59
1851,49
1852,64
1853,77
1854,59
1855,71
1856,63
1857,82
1858,92
1859,129
1860,109
1861,85
1862,102
1863,84
1864,53
1865,86
1866,57
1867,60
1868,51
1869,65
1870,59
1871,87
1872,86
1873,92
1874,109
1875,122
1876,93
1877,124
1878,84
1879,85
1880,57
1881,69
1882,54
1883,78
1884,61
1885,64
1886,60
1887,80
1888,77
1889,89
1890,91
1891,87
1892,106
1893,111
1894,110
1895,95
1896,70
1897,83
1898,60
1899,57
1900,59
1901,65
1902,52
1903,75
1904,53
1905,67
