0,164
1,164
2,30
3,32
4,34
5,35
6,42
7,40
8,37
9,40
10,44
11,41
12,42
13,43
14,49
15,50
16,51
17,44
18,56
19,47
20,67
21,52
22,37
23,37
24,40
25,29
26,41
27,38
28,34
29,33
30,44
31,42
32,37
33,35
34,47
35,43
36,38
37,40
38,38
39,40
40,38
41,39
42,35
43,36
44,46
45,47
46,41
47,46
48,45
49,49
50,60
51,55
52,47
53,58
54,47
55,55
56,52
57,41
58,50
59,47
60,62
61,56
62,56
63,66
64,73
65,85
66,81
67,75
68,60
69,85
70,42
71,70
72,33
73,47
74,45
75,46
76,35
77,33
78,37
79,36
80,36
81,36
82,35
83,42
84,48
85,44
86,45
87,34
88,40
89,49
90,48
91,40
92,36
93,31
94,36
95,41
96,36
97,35
98,41
99,47
100,42
101,41
102,30
103,40
104,40
105,52
106,43
107,28
108,35
109,36
110,38
111,37
112,39
113,39
114,24
115,42
116,40
117,37
118,40
119,27
120,44
121,44
122,34
123,28
124,49
125,32
126,47
127,44
128,39
129,65
130,72
131,85
132,45
133,87
134,68
135,88
136,50
137,30
138,46
139,58
140,42
141,56
142,26
143,44
144,31
145,56
146,49
147,37
148,29
149,41
150,42
151,58
152,26
153,25
154,43
155,43
156,56
157,32
158,41
159,37
160,59
161,58
162,26
163,45
164,46
165,37
166,49
167,27
168,35
169,49
170,35
171,52
172,41
173,41
174,37
175,47
176,64
177,50
178,51
179,57
180,80
181,77
182,67
183,62
184,90
185,49
186,68
187,49
188,38
189,36
190,52
191,65
192,47
193,43
194,56
195,47
196,63
197,50
198,36
199,45
200,39
201,60
202,40
203,35
204,54
205,49
206,70
207,41
208,34
209,35
210,49
211,59
212,24
213,34
214,58
215,51
216,63
217,66
218,87
219,92
220,97
221,114
222,44
223,96
224,120
225,76
226,102
227,72
228,58
229,78
230,63
231,83
232,56
233,50
234,66
235,52
236,65
237,25
238,39
239,67
240,57
241,75
242,34
243,30
244,65
245,58
246,70
247,42
248,60
249,60
250,50
251,62
252,61
253,69
254,76
255,94
256,96
257,38
258,56
259,98
260,47
261,100
262,36
263,49
264,62
265,51
266,51
267,61
268,54
269,49
270,49
271,29
272,28
273,49
274,62
275,42
276,36
277,36
278,58
279,48
280,32
281,53
282,53
283,29
284,54
285,86
286,93
287,86
288,46
289,89
290,82
291,360
292,65
293,62
294,56
295,63
296,104
297,68
298,72
299,71
300,108
301,108
302,53
303,69
304,61
305,55
306,70
307,29
308,63
309,78
310,70
311,67
312,39
313,41
314,62
315,76
316,54
317,66
318,71
319,74
320,105
321,106
322,55
323,106
324,96
325,141
326,102
327,48
328,51
329,83
330,101
331,93
332,36
333,63
334,56
335,85
336,56
337,26
338,51
339,62
340,58
341,87
342,27
343,68
344,47
345,62
346,79
347,47
348,52
349,67
350,49
351,80
352,89
353,92
354,72
355,119
356,118
357,36
358,79
359,66
360,106
361,90
362,53
363,54
364,79
365,60
366,80
367,53
368,40
369,58
370,100
371,99
372,53
373,48
374,77
375,92
376,69
377,55
378,55
379,69
380,84
381,90
382,101
383,88
384,57
385,88
386,140
387,44
388,62
389,100
390,89
391,74
392,83
393,84
394,60
395,86
396,101
397,73
398,65
399,84
400,71
401,48
402,58
403,65
404,73
405,85
406,73
407,107
408,131
409,98
410,137
411,95
412,79
413,57
414,54
415,97
416,50
417,71
418,92
419,70
420,73
421,56
422,56
423,95
424,95
425,80
426,74
427,62
428,82
429,76
430,80
431,88
432,97
433,105
434,112
435,100
436,86
437,82
438,76
439,68
440,71
441,61
442,38
443,73
444,109
445,82
446,71
447,59
448,48
449,69
450,101
451,39
452,41
453,84
454,107
455,111
456,96
457,98
458,136
459,87
460,123
461,67
462,91
463,62
464,86
465,75
466,69
467,91
468,75
469,61
470,84
471,54
472,50
473,48
474,79
475,105
476,73
477,116
478,160
479,157
480,161
481,29
482,59
483,120
484,76
485,111
486,63
487,61
488,97
489,75
490,76
491,28
492,51
493,99
494,88
495,116
496,119
497,117
498,135
499,124
500,123
501,45
502,42
503,82
504,120
505,112
506,54
507,91
508,56
509,105
510,95
511,43
512,42
513,95
514,120
515,105
516,44
517,83
518,118
519,161
520,165
521,84
522,58
523,140
524,68
525,114
526,74
527,54
528,105
529,91
530,78
531,64
532,84
533,78
534,76
535,75
536,69
537,125
538,120
539,136
540,173
541,67
542,101
543,69
544,70
545,101
546,66
547,90
548,64
549,65
550,104
551,77
552,53
553,80
554,67
555,130
556,117
557,118
558,124
559,102
560,139
561,89
562,56
563,106
564,74
565,117
566,79
567,109
568,85
569,68
570,94
571,75
572,69
573,58
574,115
575,127
576,138
577,147
578,148
579,138
580,121
581,105
582,83
583,110
584,97
585,95
586,96
587,69
588,96
589,156
590,140
591,113
592,102
593,133
594,164
595,199
596,38
597,157
598,123
599,105
600,135
601,53
602,113
603,98
604,117
605,87
606,55
607,59
608,106
609,100
610,105
611,88
612,115
613,152
614,161
615,127
616,98
617,97
618,95
619,95
620,91
621,90
622,87
623,86
624,86
625,95
626,85
627,81
628,85
629,105
630,113
631,114
632,135
633,128
634,112
635,90
636,89
637,91
638,91
639,86
640,90
641,93
642,91
643,91
644,89
645,132
646,158
647,172
648,185
649,184
650,92
651,161
652,94
653,87
654,71
655,105
656,82
657,86
658,94
659,46
660,105
661,87
662,133
663,119
664,106
665,83
666,134
667,175
668,89
669,84
670,65
671,150
672,120
673,92
674,91
675,154
676,157
677,108
678,40
679,108
680,92
681,141
682,178
683,89
684,60
685,159
686,108
687,219
688,88
689,118
690,102
691,152
692,96
693,98
694,77
695,124
696,141
697,149
698,66
699,149
700,130
701,189
702,114
703,90
704,114
705,99
706,76
707,115
708,63
709,99
710,102
711,114
712,126
713,132
714,150
715,143
716,120
717,109
718,100
719,124
720,76
721,131
722,124
723,100
724,82
725,79
726,146
727,151
728,136
729,111
730,87
731,186
732,101
733,89
734,83
735,88
736,103
737,97
738,62
739,124
740,163
741,144
742,145
743,146
744,84
745,137
746,99
747,66
748,116
749,111
750,95
751,99
752,96
753,111
754,123
755,156
756,131
757,70
758,175
759,145
760,104
761,38
762,101
763,132
764,115
765,117
766,62
767,47
768,142
769,135
770,184
771,92
772,73
773,157
774,83
775,204
776,69
777,115
778,84
779,126
780,96
781,115
782,82
783,147
784,150
785,159
786,88
787,85
788,167
789,87
790,164
791,46
792,78
793,115
794,106
795,156
796,84
797,143
798,133
799,168
800,151
801,58
802,115
803,67
804,128
805,186
806,67
807,115
808,65
809,132
810,115
811,129
812,104
813,141
814,121
815,191
816,92
817,91
818,148
819,88
820,125
821,95
822,52
823,104
824,143
825,157
826,41
827,169
828,161
829,137
830,180
831,90
832,85
833,82
834,156
835,103
836,93
837,69
838,129
839,195
840,161
841,132
842,165
843,130
844,116
845,81
846,79
847,140
848,101
849,61
850,95
851,151
852,140
853,145
854,141
855,144
856,130
857,93
858,94
859,149
860,118
861,86
862,83
863,156
864,138
865,147
866,148
867,94
868,157
869,189
870,115
871,63
872,128
873,86
874,133
875,37
876,122
877,108
878,158
879,196
880,35
881,106
882,166
883,111
884,217
885,108
886,88
887,124
888,104
889,110
890,115
891,111
892,193
893,199
894,183
895,72
896,153
897,127
898,175
899,58
900,87
901,119
902,168
903,142
904,141
905,149
906,150
907,152
908,105
909,95
910,164
911,108
912,106
913,83
914,102
915,145
916,162
917,153
918,147
919,168
920,126
921,110
922,145
923,117
924,81
925,126
926,203
927,152
928,147
929,102
930,171
931,239
932,133
933,59
934,145
935,138
936,136
937,139
938,143
939,148
940,149
941,198
942,129
943,89
944,79
945,161
946,109
947,92
948,81
949,147
950,216
951,167
952,172
953,99
954,85
955,214
956,186
957,120
958,56
959,97
960,156
961,183
962,147
963,183
964,141
965,182
966,139
967,97
968,82
969,157
970,143
971,118
972,123
973,127
974,193
975,137
976,177
977,134
978,132
979,78
980,119
981,160
982,91
983,99
984,115
985,143
986,243
987,156
988,68
989,222
990,138
991,206
992,145
993,104
994,163
995,277
996,295
997,90
998,221
999,206
1000,321
1001,155
1002,37
1003,169
1004,168
1005,136
1006,221
1007,134
1008,204
1009,201
1010,183
1011,153
1012,125
1013,123
1014,127
1015,120
1016,148
1017,161
1018,181
1019,177
1020,145
1021,206
1022,138
1023,121
1024,124
1025,107
1026,120
1027,151
1028,165
1029,177
1030,177
1031,187
1032,147
1033,135
1034,128
1035,124
1036,121
1037,127
1038,158
1039,175
1040,148
1041,205
1042,179
1043,145
1044,59
1045,103
1046,150
1047,196
1048,150
1049,159
1050,138
1051,175
1052,220
1053,152
1054,63
1055,126
1056,185
1057,153
1058,157
1059,122
1060,164
1061,217
1062,183
1063,149
1064,116
1065,159
1066,106
1067,161
1068,144
1069,162
1070,152
1071,200
1072,137
1073,197
1074,132
1075,117
1076,123
1077,94
1078,140
1079,154
1080,170
1081,148
1082,193
1083,181
1084,145
1085,985
1086,972
1087,982
1088,964
1089,987
1090,161
1091,185
1092,184
1093,198
1094,177
1095,152
1096,148
1097,138
1098,133
1099,169
1100,182
1101,178
1102,178
1103,187
1104,122
1105,180
1106,137
1107,136
1108,141
1109,161
1110,186
1111,181
1112,186
1113,189
1114,151
1115,149
1116,122
1117,162
1118,161
1119,169
1120,171
1121,184
1122,198
1123,178
1124,141
1125,200
1126,142
1127,135
1128,63
1129,99
1130,187
1131,199
1132,171
1133,169
1134,177
1135,164
1136,108
1137,162
1138,106
1139,87
1140,199
1141,194
1142,176
1143,176
1144,138
1145,89
1146,225
1147,164
1148,89
1149,64
1150,174
1151,174
1152,272
1153,129
1154,193
1155,240
1156,155
1157,149
1158,131
1159,120
1160,200
1161,170
1162,176
1163,70
1164,68
1165,135
1166,251
1167,237
1168,128
1169,112
1170,188
1171,187
1172,178
1173,187
1174,181
1175,143
1176,126
1177,139
1178,159
1179,170
1180,182
1181,186
1182,184
1183,122
1184,185
1185,143
1186,124
1187,174
1188,121
1189,201
1190,149
1191,235
1192,183
1193,157
1194,153
1195,125
1196,176
1197,136
1198,172
1199,182
1200,151
1201,185
1202,151
1203,62
1204,137
1205,186
1206,72
1207,204
1208,183
1209,507
1210,68
1211,182
1212,136
1213,128
1214,93
1215,138
1216,96
1217,451
1218,187
1219,154
1220,73
1221,153
1222,194
1223,267
1224,161
1225,154
1226,238
1227,218
1228,209
1229,152
1230,208
1231,253
1232,163
1233,156
1234,140
1235,139
1236,142
1237,209
1238,185
1239,118
1240,200
1241,245
1242,133
1243,182
1244,112
1245,194
1246,190
1247,180
1248,188
1249,96
1250,218
1251,185
1252,116
1253,168
1254,101
1255,164
1256,216
1257,270
1258,199
1259,137
1260,200
1261,132
1262,181
1263,197
1264,172
1265,224
1266,203
1267,213
1268,167
1269,150
1270,151
1271,151
1272,161
1273,222
1274,174
1275,223
1276,127
1277,222
1278,152
1279,155
1280,160
1281,192
1282,209
1283,211
1284,190
1285,235
1286,138
1287,206
1288,152
1289,176
1290,202
1291,198
1292,174
1293,224
1294,169
1295,72
1296,125
1297,178
1298,270
1299,142
1300,224
1301,170
1302,251
1303,164
1304,125
1305,78
1306,213
1307,225
1308,338
1309,188
1310,256
1311,128
1312,192
1313,149
1314,181
1315,208
1316,208
1317,188
1318,232
1319,64
1320,120
1321,225
1322,199
1323,185
1324,192
1325,198
1326,115
1327,243
1328,242
1329,162
1330,154
1331,129
1332,226
1333,219
1334,198
1335,103
1336,254
1337,149
1338,110
1339,109
1340,215
1341,276
1342,110
1343,162
1344,463
1345,130
1346,132
1347,125
1348,158
1349,221
1350,171
1351,229
1352,171
1353,219
1354,128
1355,182
1356,238
1357,171
1358,187
1359,189
1360,192
1361,187
1362,175
1363,168
1364,126
1365,192
1366,195
1367,193
1368,84
1369,166
1370,231
1371,283
1372,158
1373,100
1374,128
1375,224
1376,285
1377,81
1378,205
1379,102
1380,287
1381,229
1382,195
1383,186
1384,182
1385,236
1386,152
1387,138
1388,141
1389,196
1390,153
1391,204
1392,543
1393,135
1394,133
1395,123
1396,125
1397,103
1398,196
1399,244
1400,194
1401,206
1402,213
1403,148
1404,194
1405,130
1406,207
1407,144
1408,200
1409,254
1410,205
1411,195
1412,173
1413,162
1414,156
1415,146
1416,231
1417,188
1418,146
1419,237
1420,315
1421,198
1422,171
1423,166
1424,195
1425,219
1426,203
1427,271
1428,242
1429,219
1430,117
1431,184
1432,324
1433,259
1434,186
1435,257
1436,329
1437,206
1438,206
1439,117
1440,221
1441,291
1442,223
1443,97
1444,161
1445,261
1446,325
1447,191
1448,231
1449,232
1450,242
1451,239
1452,239
1453,177
1454,178
1455,171
1456,175
1457,222
1458,229
1459,243
1460,245
1461,244
1462,197
1463,185
1464,173
1465,171
1466,212
1467,220
1468,221
1469,227
1470,226
1471,150
1472,223
1473,224
1474,205
1475,320
1476,309
1477,278
1478,409
1479,207
1480,324
1481,236
1482,215
1483,210
1484,311
1485,249
1486,131
1487,194
1488,174
1489,333
1490,211
1491,168
1492,224
1493,103
1494,171
1495,240
1496,202
1497,181
1498,251
1499,223
1500,228
1501,188
1502,177
1503,194
1504,215
1505,216
1506,209
1507,210
1508,198
1509,136
1510,203
1511,180
1512,252
1513,249
1514,250
1515,188
1516,298
1517,213
1518,234
